review_datetime,review,rating,data_source,app_name
2024-08-14 18:31:27,"So April of this year I started to receive a unknown grub hub monthly 9.99 charge on my account I reached out to grub hub and all I got was rude talking customer service reps I explained the situation so they look into it and says there is someone who is attached to my account but before I deleted my debit card and then I deleted my account they said it would take like 72 hours before my account will be actually deleted, okay so nobody was attached to my account I had grub hub since like 2020 so NO-ONE else was attached to my account. any way in May June July still getting charged I have had to cancel 2 debit cards of mine because this is fraudulent activity. I have contacted Corporate still nothing I don’t even have account with Grub-hub and I’m still being charged for this Grub-hub membership. What I’m going to do is go to the police department and file a report and then every-time I get a charge I will add that up and take grub hub to court because this ridiculous.",1,App Store,GrubHub
2024-08-15 00:36:20,"Edit: just checked, Uber Eats doesn’t have this problem (renders the address correctly). I ordered food from Grubhub today and once again it didn’t show up to the right address, wasting an hour of my time. Just put the order through Uber and it’s working fine. I’ll be switching over to Uber Eats. 

I’ve spent over 15k with Grubhub on food. It’s my main place to eat. Unfortunately I’ve had to stop today, because literally every other time now the driver shows up to the wrong address. The way the app parses the address when the driver uses Apple Maps vs Google maps is different, and I can’t fix it from within the app (since it’s not my address which is wrong, it’s the app). I called and messaged customer service likely for over 4 hours in total to fix this. The last time I called was the nail in the coffin — driver showed up to the wrong address, delivered the order (40 minutes) had to reorder, reorder shows up as going to the wrong place AGAIN, call customer service to tell them to fix it, they say they fix it after 20 minutes, I go to the order page and see it’s STILL wrong, I had to call the driver to fix it. Literally unusable for me. I want to use the service I’m being forced to not to because it doesn’t work. Hope they fix it soon.",1,App Store,GrubHub
2024-08-15 02:20:02,Read the rest of the reviews as well!!!!!! This is by far the worst delivery app available on the market the orders never show up on time they are always incorrect and the customer service policy’s they have are absolute garbage they really need to take in account that without customers there app is NOTHING but a space save yourself the issues and stick with DoorDash or Uber eats they will give u 1 singular refund or “coupon” and then they will tell u after that there is nothing they can do because of a “suspicious amount of reimbursements” I used this app on a business trip because it was provided by the hotel I stayed at with free delivery and ended up PAYING to use DoorDash instead because this app is so garbage just do yourself the favor and don’t download this junk app they don’t deserve a customer base if they aren’t going to take care of the issues at hand,1,App Store,GrubHub
2024-08-15 17:30:48,"When the order is placed in your app, why can’t you let customers cancel or change the order like the time of delivery of the order? This is a basic basic requirement for people who are using your app completely unreliable, reliable or unreasonable for people to call or chat customer service for making changes to an order and you will only do a gift refund and not a full refund on the credit card. I know you’re trying to save money on your card, but you need to look at what customers want not what your company wantscompletely useless last time however ever use Grubhub and will tell my friends and family never ever use this stupid app you need to get in touch with me you know where to",1,App Store,GrubHub
2024-08-16 05:12:51,"Apparently the representatives can’t unassign or reassign orders. Recently placed an order, order was assigned to the driver, driver got about halfway to the restaurant then turned around. They drove back to their home I’m assuming and stopped. For over an hour. Contacted the driver, said they didn’t have the order. Reps said the order was being remade and would be at my house in 11 minutes. Went back and watched the driver, who was way more than 11 minutes from my house, once again not move. Contacted the driver again, they told me they logged off and weren’t delivering anymore. Reps said they would reach out again, order was being remade, and it would get to me in 20 minutes…Ended up canceling the order because it was clear I was in a loop. Grubhub reps need the ability to reassign orders! And I was only offered 5 dollars off for the order being over 2 hours late. Giving Uber eats another try. And the apps help function apparently blocks you if you try to report or use it too frequently, as in 3 times in 2 hours.",1,App Store,GrubHub
2024-08-19 19:03:49,"I placed an order from Denny’s and never received it. The driver delivered it to the wrong address  and sent me a photograph, of what was supposed to be my place. I called customer service and they told me that they would resubmit the order and apologize for the inconvenience. 20 minutes later I got a callback saying they had to cancel the order and I would have to wait three days for my money. They said Denny’s wouldn’t make the order and they weren’t sure why. I called Denny’s and they refused to make it until it was paid for. So I had to go pay and pick it up myself. 
The whole ordeal was extremely frustrating! GrubHub should have an account in place so they can pay for their screw ups so the customer doesn’t have to suffer. The idea behind GrubHub is to be a convenience and it was nothing but a hassle! To add insult to injury, they sent me an email with a $7 off coupon… That was a slap in the face and just burned me even more. If that’s how you repay your customers then it’s a joke GrubHub! Furthermore, I was checking into other peoples comments and instead of replying “we’re sorry for the inconvenience please reach out to us” you should be reaching out to your customers the next day because you have all our information and you have the complaint and you should be contacting us to make it right!",1,App Store,GrubHub
2024-08-19 19:18:46,"Customer service can sometimes take awhile. Other competitors like Uber eats has option list with common issue like missing item in order. However once you wait customer service will usually resolve your issue. 

Also there missing feature that automatically updates your saved delivery address based on location like DoorDash has. I’m always ordering from CVS when I’m at work or at my apartment and constantly keep getting the wrong address. DoorDash automatically updates your address based on location and Uber eats at least gives you a warning saying your are far from location but Grubhub does neither so I’m always ordering to wrong place by mistake.",3,App Store,GrubHub
2024-08-23 13:45:40,"First time I’ve used Grubhub and I will keep coming. We’ve used Uber Eats and Door Dash dozens of times before and never had an order come correctly. This was my first time using Grubhub, I placed orders at two places and both orders came, exactly as ordered. Hot and delicious. No calling for refunds. No paying a second tip to a driver to bring the missing food. Amazing. Place an order, get the food you wanted delivered to your door. Just like it’s supposed to work. Yay! These were my first two orders, so we’ll see what happens in the future but so far — awesome. App is easy to use and find the food you want.",5,App Store,GrubHub
2024-08-23 20:29:04,"My driver Milagros ignored our calls and text while trying to find where she delivered my food that I still have never received! When I put in my address it changed to a different address without me touching it then when we tried to fix the address it would not allow us. So then we tried to contact the driver Milagros who continuously ignored our calls and texts than reported the delivery as completed when it was not. When we arrived at the wrong address she claimed to deliver it too there was no food in sight nor any sign of her. The photo was a stock photo of the building off google that was sent to me. I never received my food, but customer service was very nice and helpful and I was able to get a full refund which is the only reason they have one star.",1,App Store,GrubHub
2024-08-26 22:56:44,"It’s always good when you order food and it’s delivered to a completely different location even though your location is correct and the picture they send you is of a wildly different location even though you buy specific details in the delivery notes and then reorder the misplaced items only to have them delivered again to a different location that’s not yours and not the even the wrong one precisely… but yet tips, silvery fees and service charges are taken out… for what? Misplaced items? Delivery drivers who can’t do the one job they signed up for? (Deliveries) but thanks for the $10 credit in my $50 meal. Which I don’t want to use because it will just be delivered to the wrong place anyway. Would be nice to rate the drivers specifically and not the whole order which only hurts the restaurant who didn’t do anything wrong. Cancelled plus membership trying a different service.",1,App Store,GrubHub
2024-08-30 12:09:28,"I’m so tired of this service. It’s not like you just order your food and in the time window that they quote you, your food will arrive. This last time is said 40-55 minutes. I was starving and hadn’t hadn’t eaten all day but too a chance….again. After the 55 minutes went by I looked at the app again and it had changed to an additional 35 minutes.  After that, another 45 minutes. I called the restaurant and they said the food has been sitting there waiting for almost 2 hours and no one has ever shown up to get it. They asked if I wanted them to remake it. I said no. I would try to cancel the order. Canceling an order takes an act of Congress. They just want to offer me a credit for a future order. I said don’t bother, I won’t be ordering again. They increase the amount after that. I said I just want the order canceled and my money refunded. Then I have to find another way to get food. It’s just way too much trouble to get something to eat.  Yes I could just drive somewhere to get food, but I travel for work and don’t really know the areas I’m staying. Plus getting my car out of valet parking is a hassle. So I get stuck with Dominos a lot.  They are at least reliable.",3,App Store,GrubHub
2024-08-31 01:42:18,"Please do yourself a favor and save the headache. PLEASE use DoorDash instead. My food from grub hub for YEARS has arrived incredibly late (if it arrives at all) and cold. 

The customer service is a joke of course and they’ll just wave $5 to $7 to $10 max credit at you hoping that that insult will somehow appease you after you’ve spent a ton of your money on what becomes essentially garbage by the time it arrives (again if it arrives). The amount of times I’ve gotten home from a long shift at work excited to have dinner delivered to my door only to have nothing delivered at all is honestly embarrassing. I gave the app another chance today thinking that they may have improved with time. I was greatly mistaken. 

I finally, FINALLY, learned my lesson. Please save yourself and learn from my mistakes. Just get DoorDash. I know grub hub+ is free with Prime but even that’s not worth it.",5,App Store,GrubHub
2024-08-31 21:16:01,"It’s hard to understand how companies like DoorDash and Uber eats seem to do a seamless job while GrubHub, at least in my area, has failed almost every time I used them. First attempt was delivered to my neighbors despite clearly mark addresses on the mailbox. Another, after paying for expedited delivery, missed the first delivery window and then Missed the second delivery window. Chat customer service was useless and offered $5 and to wait for it to be delivered, which was now an hour late. I contacted Phone customer service and was
Told that a driver had not been assigned and there was no ETA. After canceling the order I drove to restaurant and learned that the restaurant actually loses out on payment even though it’s clearly a Grubhub error. Account cancelled and App deleted.",2,App Store,GrubHub
2024-09-02 08:13:31,The customer support representatives were unhelpful and I also believe gave false information. It seems this is standard practice for grubhub. The delivery driver asked my daughter for the confirmation number via text. My daughter gave them the number. Then directly went to go grab food. Looked all over. Texted driver. No reply. Called driver. No answer. Repeated these steps. Multiple times. Many people called customer service and talked through the events. Many people went on the online chat and talked through the events. No Grubhub help or refund was forthcoming. I don’t really understand the reasoning behind saying that because a number was given they can not refund the money. If food is not delivered should constitute a refund. Not whether or not a driver can convince someone unknowingly to send a number. 🤷🏻‍♂️.,1,App Store,GrubHub
2024-09-02 19:35:02,"Poor customer service, they try everything to weasel out of their obligations and promos. They will deny refunds if you encounter a problem with your order. Falsely accuse you of already having an account when signing up for the first time. Outrageous fees and they will try to lure you to buy their plus subscription service under the guys of free delivery fees, but it’s really not free. There’s an order minimums of $12 plus to get free delivery, but then they still charge a service fee which is jacked up high and the same as the normal delivery fee so in reality you’re still paying a delivery fee even though you promised zero dollar delivery fees. The whole app is a scam. If you select pick up vs delivery you will notice huge price differences. Insane mark ups. It’s better to just order directly with the restaurant and use the restaurant app if they have one. Stay away from Grubhub",1,App Store,GrubHub
2024-09-07 20:33:30,"I had high hopes for Grubhub, but my experiences have been nothing short of frustrating. The app consistently delays delivery times, leaving me waiting far longer than estimated. When I try to reach out to the drivers via text or call, they often don’t respond, which adds to the anxiety of wondering where my food is. 3 blocks down at a house that doesn’t look like mine saying foods been delivered. So frustrating!!!

To make matters worse, the customer service is a nightmare. When I finally manage to get in touch with them, they seem more focused on making excuses than actually resolving the issues. It feels like they go out of their way to complicate things rather than help. Overall, my experience with Grubhub has been disappointing, and I would not recommend it to anyone looking for a reliable food delivery service.",1,App Store,GrubHub
2024-09-13 01:33:00,"The worst delivery app! I would not recommend this app to anyone! I have had experiences both as a restaurant owner and as a costumer and both are HORRIBLE experiences, as a costumer, I decided to order a hamburger with fries and a medium soda, cost 19 dollars, what was my surprise that at the time of charging it was 35 dollars! When I checked the receipt on the app I saw that they had charged me 6.99 for shipping 2.89 for taxes, and extra 1.89 for ""service fees"" and yet they had the nerve to charge $5.00 as a ""driver fee"" when I never left a tip. And even with the almost 7 dollars I paid for shipping my order took over an hour to be delivered.
As the owner it took me 2 months to receive the money my business earned, I called customer service thousands of times and they just gave me excuse after excuse, it wasn't until I started to push with suing that they gave me my money AND IT WASN'T EVEN THE FULL AMOUNT! The drivers are mostly rude and pushy, they are always late, when the order has gone cold, and the app never notifies me of anything, not even when the driver arrives. They also have a terrible costumer service with people that don’t even talk a proper English and are imposible to understand.",1,App Store,GrubHub
2024-09-13 13:36:42,"Every now and then, I receive a message from StubHub that my order from the Breakfast Shoppe has been received, is being prepared, is on it’s way, has arrived, and finally received a photo from the driver, confirming that it’s here.  This would be excellent customer service IF I HAD EVER ORDERED ANY FOOD FROM STUB HUB OR THE BREAKFAST SHOPPE, but I haven’t!!  😡

The first several times, I thought it was a funny and would even get a little hungry, wondering how good the food is from the Breakfast Shoppe (wherever that is.). I would politely return messages stating that the driver is using the wrong phone number and to contact whoever actually ordered this meal. 

Yesterday, and again this morning, I am once again receiving messages messages that “my order from the Breakfast Shoppe is on it’s way.”  I don’t know how my phone number became the favorite default choice for Stub Hub drivers, but I would like it to stop please.  It’s no so funny anymore.",1,App Store,GrubHub
2024-09-15 09:25:58,"So the app itself is pretty great. The issue I have is with the quality of drivers. There's a reason why I leave special instructions especially when it comes to drivers and the call box. I stopped paying for a Grubhub membership because I got sick and tired of leaving instructions specific instructions especially with regard to drivers and how they use the call box. The problem is is that they don't use the call box and they just drop my food wherever they feel like dropping it and there's no way to get a hold of the drivers. The drivers are lousy and careless and reckless in my area. It's a real shame because GrubHub is the cheapest of all of the food delivery apps and gives you the most perks for your membership. Until GrubHub goes back to the way things used to be where drivers actually listen to and read and follow instructions I will not justify paying for a membership. I put special instructions in the delivery notes for a reason. I don't write stuff down for my health, I make it easy as much as possible for drivers to find my location especially given the fact that I'm blind and I don't want anyone stealing my food. Overall the app is great but GrubHub needs to do some serious quality control.",5,App Store,GrubHub
2024-09-17 23:34:44,"Grubhub consistently has delivery issues, where DoorDash does just fine. Just did an order and opted to add another stop. Both locations are within eyesight of each other. They split the order to two drivers, gave the first driver an address range so he dropped it at down the street. Walked through the rain to retrieve it. The address in my account is correct, they just chose to ignore it. When I went to bring it to the attention of Grubhub so the other driver wouldn’t randomly select a house to deliver to, they said they couldn’t change my address and I should be more careful about the details, and cancelled the order (I checked my account address after the CSR closed the chat on me without an opportunity to respond). Just use DoorDash.",1,App Store,GrubHub
2024-09-21 00:06:31,"I’ve used Grub Hub about 20 times now and I like having choices. Recently however I have had a couple problems with the items delivered. Once it was the completely wrong order. I believe the driver gave me someone else’s order. And unfortunately I didn’t open it up for at least an hour after it arrived. Grub hub refunded me. But I wanted what I wanted and was disappointed. A 2nd time I ordered a sandwich And 3 drinks. I didn’t meet them at the door because of Covid but went and got it a few minutes after the delivery person left. It was immediately obvious something was wrong. This time my sandwich, but no drinks! I contacted grub hub and they reimbursed me for the missing items. Again ok, but I really wanted the drinks. Last was probably the restaurant but I’d like to think grub hub would notice and at least encourage the restaurant to call me. I ordered a lemon cake and I got sent a Carmel desert. They might have been out of the lemon cake. Just call! Ask me what I want instead. I don’t like Carmel. So it was again a disappointment. I’m hoping the GH delivery folks are taught to look at the order and compare it to what the restaurant gives them. I hope they have an item count. 4 thinks ordered 4 things delivered. These would make small errors go away and would make quality much better.",3,App Store,GrubHub
2024-09-21 17:11:20,"There have been times I literally put the food into the customer hands, took a picture of them holding it, than right after I drive away the order gets cancelled! Happens with 1 in every 20 or so customers. Even with all of the positive deliveries, they still deactivated me. Most of my customers leave tips after the delivery has been made. GrubHub never even once reached out to me or looked at the delivery photos before allowing the customer to cancel so easily in the app with the touch of a button! It’s not fair, I literally drive 7 days per week and depending on this to feed my family between jobs. My account was randomly deactivated while I was standing inside of a restaurant waiting for an order! I had just text the customer to let them know I would be arriving shortly. GrubHub never speaks to its drivers to see where the order was left or if it was actually handed to the customer. Now I have to go back and forth with GrubHub Support via. Email which takes 24-48 hours for each reply they send. It’s really not fair and I wish there was more I could do about this!",1,App Store,GrubHub
2024-09-24 05:25:23,"I’m not giving a one star because i understand sometimes maybe drivers are busy. Though it’s insane that every single order I have ever made is always delayed by at least an hour. My original estimate tends to b 40 minutes to an hour, which is still bad since I’ll order from places close by. I live in Hawaii so the island is relatively small and sometimes the places I order from are 10 minutes away. The original estimate is not the best, but then my orders always get delayed and the times change. It’ll go to 10 minutes later, and sometimes an hour later than the original estimate. Sometimes it will even delay more than once without any reason given. Half the time my order is already melted or cold because of this. They should give some points or money back every time it’s delayed. It’s starting to get ridiculous.",2,App Store,GrubHub
2024-09-25 03:15:24,"I ordered from them today and ended up not receiving my order meaning the person driving delivered it to the wrong place despite me putting in the correct address. I tried multiple times to receive a refund and they kept saying that they are not able to give me one despite me not receiving MY WHOLE ENTIRE ORDER which is absolutely ridiculous. They reasoned it by invalid excuses such as saying i have had issues happen before with the account i was using, which is clearly false because i downloaded the app right before placing the order and have not ever had a previous account with them. I want my refund!! - nyaa simone If you want a guarantee that you will be compensated if your order is wrong do not order from this app! They’re workers are extremely unprofessional and don’t know how to handle any issues except for sticking to the script that is given to them to say when problems like this occur. They have no sympathy nor desire to actually solve your problems. not to mention you will have to wait a ridiculous amount of time for an order that you don’t even know if you will even receive due to their drivers laziness and lack of ability to pay attention to where they are delivering to. I seen that they recently did an update yesterday and all that i can notice that’s different is now they don’t give refunds at all no matter what is wrong with your order!! RIDICULOUS!! what type of improvement was that!!!",1,App Store,GrubHub
2024-09-27 15:17:57,"I was at my daughters girls hockey game and ordered subs from Primos, which was 1.5 miles away. I chose the quickest pick up for $3 extra, order said delivery would be delivered in around 45 minutes. I kept washing the app and I saw that it was never picked up. So after an hour, I called the restaurant and they said yeah your order has been sitting here. I went on the chat and complained. Eventually I had to leave and go pick up the order myself only to have the driver say they were on their way an hour and a half after I ordered it. They credited me five dollars. I ended up paying extra for speedy delivery, seven dollars service fee from GrubHub for the order and paying for a tip to a driver that never actually picked my food up! Terrible customer service!! I deleted the app and I will never use them again.",1,App Store,GrubHub
2024-09-28 22:32:59,"The only thing you can count on this app delivering reliably is disappointment and frustration. 

The last 3 times I used this app their drivers picked took my order from nearby (within a mile or 2 from my house) and drove them 30 minutes in the opposite direction. 2 of those times we ordered frozen desserts that melted completely. The hot food wasn’t even good anymore by the time it arrived. We even paid extra for the priority delivery one of the times and it made no difference whatsoever. When you complain about the order, after they’ve already ruined your night, their customer service leaves you fairly certain nobody cares about the issues and nothing is being done to correct them. All this while the cost of using the app increases exponentially.",1,App Store,GrubHub
2024-10-01 19:55:53,"Had a driver who had a different profile pic that didn’t match his gender or face. The profile pic showed a girl in her 20’s but the driver was a middle-aged man. I naturally had a difficult time trying to find the driver. Also, the driver did not call me even though he was lost for 10 minutes near my apartment complex. I suspect that he did not want his identity revealed. He also took a picture of me instead of the food. I immediately alerted Grubhub customer service  of the potentially dangerous situation, but they only gave me $5. They also said they would escalate the issue and contact me back, but I haven’t heard from them after around two weeks. Honestly, money was the least of my concern, but rather the safety of Grubhub customers. Terrible, terrible service",1,App Store,GrubHub
2024-10-05 01:52:14,"Pleasant drivers, Excellent service and an Amazing customer service team that will help you 24/7. I have been a Grubhub user for about 6 months since my truck has been being repaired. Yesterday a very nice woman delivered my food from L&L Hawaiian BBQ. I opened up the bag and it was another persons order. I paid around $30 for my food and the food I received was about $17. I contacted the driver because I understood that it was just a simple mistake that could happen to anyone who just delivered food to 4 different people from the same restaurant in under 30mins and I didn’t want to contact Grubhub and get her in trouble. So while i was talking to her on the phone she said she felt so bad that she ruined my dinner and that she was gonna call Grubhub and right this wrong. I recieved my money back as well as i got to keep the food. ⭐️⭐️⭐️⭐️⭐️⭐️⭐️⭐️⭐️⭐️ Thank you Grubhub 🙏",5,App Store,GrubHub
2024-10-05 02:24:43,"I have used Grubhub for a while, I used to be able to get a refund of an item or items if they were not right. I got an order 10/2, it was an hour late and cold. I could not eat it, i requested a refund on the app, said to talk to someone so I did. They wouldn’t refund me so they applied credit to my account(great except I don’t want credit), I called the customer service number, they said they’d process a refund, checked my account 10/3, no refund yet, called tonight (10/4), just 32 hrs after calling last, they see a refund was supposed to be issued but didn’t process it and wouldn’t process one because according to them I was more than 48hrs. Sometimes orders are great, but most other times my orders are cold and not made right. Don’t use Grubhub unless absolutely necessary, they steal and lie.",1,App Store,GrubHub
2024-10-10 02:42:26,"I order a bundle from Popeyes and was missing items on my sandwich which was add on and specialized order of it. I was only trying to ask for a portion of the refund and not the entire thing but when I talk to costumer service name AL - Jeane CSS, the first time she says I had issues in the last of doing this but today was my first time using grubhub and downloading it so why in the world is it like this. I told her that and she was being rude about it and says will disconnect me. She was being extremely rude and refusing to help me. I then talk to another person after a moment name AL- Joanne LMF which she also refuse to give me refund to it as saying status did not change. This is my first time writing review and happened to be due to bad customer service. Never using grubhub again!",1,App Store,GrubHub
2024-10-19 06:16:54,"It’s 1am and GrubHub just cancelled my 2nd order in a row TONIGHT, and my 3rd in two weeks.  The second order was literally on its way to my house when they cancelled it. Their customer service department called and said THE DRIVER DIDN’T REALIZE MY HOUSE WAS SO FAR so they just let him keep my dinner, I guess?  Customer service also suggested maybe I have my own address wrong? (Don’t worry, I checked, and yep— same address they’ve been delivering to for five years now). 
Before they cancelled my first order I called the restaurant directly, twice, and was told they gave the food to the driver, but he was too slow, so they sent it out again, and it never reached me. 
It’s now 1am, no place left open to order from. My once-a-week treat to myself is cancelled, AGAIN! by GrubHub. 
No 4th chances. This app leaves my phone tonight. Absolutely horrific experience.",1,App Store,GrubHub
2024-10-20 00:20:24,"I give Grubhub 4 stars mainly because the app is great but there are still some flaws. I recently had an issue where the driver delivered my order to the wrong location and I couldn’t get in touch with them. Also had an issue where I wanted to cancel an order but couldn’t do so from the app; I had to get in touch with customer service to cancel. I also wish we could rate the drivers. You have people who aren’t following delivery instructions or just leaving orders in random places and still getting paid. 

There’s still much to be improved.",4,App Store,GrubHub
2024-10-20 00:38:23,"The neighborhood of Mays landing Village is in the town of Mays Landing and is a horrible Evil HOA neighborhood that refuses to label the interior of the courts and/or the walkways leading to the courts of peoples front doors as not everyone lives facing the road or the parking lot. So its never any grub hub delivery persons fault that all of the doors numbers repeat the same four numbers in each court therefore, you have no clue what court you’re in and so getting anything delivered here by anyone is a real pain! Even the cops have a difficult time finding units but I would’ve had to have been murdered for for the HOA to be forced to update anything. So I am grateful for GrubHub pick up.",5,App Store,GrubHub
2024-10-27 01:05:56,"My nephew, studying at The University of Kansas, was telling me that trying to order a meal is next to impossible at times- he specifically mentions ordering a pizza as an example. So I look at your updates and I see that you are continuously posting an update that the pizza problem has been fixed. Weeks go by and you post the same exact update- word for word that you have fixed the issue- but you haven’t! Apparently it has been broken for months. 
Also, the entire menu isn’t available on the app so my nephew has to order the same thing over and over. 
Why can’t you fix it? You need to hire someone who is capable of fixing your bugs and issues or schools across the country need to partner with Uber Eats.",1,App Store,GrubHub
2024-10-31 23:00:42,"Hi nice to meet you, I just wanted to talk about you and your prices. The reason why delivery fees and other first off I’m not even gonna be trying to be informal because why are you charging me six dollars just so I can get a drink. I can just go to McDonald’s and get the thing for about three dollars not to mention that I literally had to sign out my account just so I can cancel my membership. I was misled to thinking that for 30 days I will get no delivery fees and no general fees don’t give me wrong. I know you for business but the extra dollars just so I can get a drink still charged a bunch of money so I’m not asking you to do anything for your company. It’s your choice, but with the rising economics and 
political things, I suggest you do something about that situation instead just make more money so you can lounge off",5,App Store,GrubHub
2024-11-01 16:27:40,"I’ve used Grubhub for years. what I don’t understand is why restaurants that have consistently poor service whether it be wrong orders or orders taking way too long for delivery people to pick up or even still on your list. As far as I’m concerned if you’re not a star or higher restaurant rating you shouldn’t even be on the list.  Congratulations to the Restaurant that consistently right at four or five star.  GrubHub, please consider illuminating those restaurants that do not rate high enough. I am disabled and I don’t need to be inconvenienced by food that arrives cold in accurate or never arrives at all. Thank you for the restaurants that do provide good service.",4,App Store,GrubHub
2024-11-02 00:16:37,"The app changes my address when I order my food. The first time the driver was nice enough to call and check. To my surprise, my address was not the one listed for my account. I used this app again today and the same thing happened. I did not receive my order at all and the driver ghosted me. I contacted customer service and they issued a “credit” as if I’d ever want to use this app again. I asked if the driver would receive consequences, and the customer service rep rushed me off the chat. Also, they cancelled my order so I can’t see the driver’s name or information. The order was not a cancellation, it was a no delivery. I don’t think she ever even came down my street. She sent a bogus picture that was just a black image. These apps need to be regulated. It’s blatant theft and scamming at this point.",1,App Store,GrubHub
2024-11-02 00:47:23,"So I got gift card for my birthday. It was so excited to get chipotle which is my favorite food. I haven’t had in forever because I’ve been dieting. Was not used to GrubHub’s mechanics because DoorDash usually changes your address wherever you are. GrubHub apparently does not do that. I sent it to the wrong location. That was on me 100% change the address order gets stolen. I’m not even at my house right now. I’m dog sitting and I’ve had the worst luck when it came to food whether the dogs eating the food or there’s not really much here. So I was just excited to finally have some chipotles. Customer service I don’t blame them only doing their jobs. I don’t know if they thought I was lying if I was stealing, but they were not being accommodating to the fact, I just had the worst luck today. Already had such a crappy day so here goes for one night I don’t get to eat anything",1,App Store,GrubHub
2024-11-02 01:32:03,"Every time they screw up they just cancel your order and refund your money, which is the absolute least they can do. They’re IMPOSSIBLE to get in touch with to actually rectify the situation. I’m sure some automated system will eventually respond to this with the customer service phone number which is an absolute joke. 

I understand that mistakes happen (like watching the driver go in the completely opposite direction for 30 minutes until they reassign the order to a new driver who did the same thing and finally reassign it to a driver who actually goes to the restaurant only it’s closed by that time… which has happened to me on more than one occasion) but when they happen multiple times and there’s no effort by the company to proactively make it up to loyal customers that’s when they lose those customers. 

I’ve been a plus member for a long time but I’ll be cancelling my account and switching to one of the many other delivery options available.  Despite paying the monthly premium for plus, I still pay an arm and a leg in random fees all for terrible customer service. No thanks, I’ll give my business to someone who actually wants it.",1,App Store,GrubHub
2024-11-02 20:44:16,"Literally ordered food from this app and the first driver went to the restaurant and told me he was there through text, then it reassigns the driver to a new one who shows up 15 minutes later just to reassign the driver again, by this point food is 30+ minutes late and still has not even been picked up, I don’t understand how DoorDash drivers rarely ever have problems picking up orders through their platform yet grubhub seems to have this constant problem of food arriving super late, either your drivers are incompetent and can’t do a simple job OR your system is broken and you guys need to fix it, not fair customers have to spend 30+ on food just for it to get canceled or delivered an hour late and can’t even enjoy it.",1,App Store,GrubHub
2024-11-05 13:48:53,"Outraged, I wake up and look at my account and I see that GrubHub took it upon themselves and took money on my account and I did not order. Not one thing. I saw the amount how much it would cost. Then I turned around and came out of the app and took it off of my phone. I found out this morning that these people took it upon themselves on the third and ran my card without my permission. I called and the lady on the phone have the audacity to hang up on me. I had to call back again and they talk to you as if you ordered something and I keep telling him I didn’t order anything. I didn’t give you permission to order. Nothing came to my home. No order was put in for anyone to come to my home. I’m trying to understand how you take it upon yourself to run someone’s card. This man tells me he needs my credit card to find out if I was charged what is going on with this world. You already have my credit card. You ran my card and I did not order anything from you. Be careful. There are so many treacherous people out here. Just out to get money. Just stealing and scamming people. For no reason. I’m gonna have to get my bank involved to resolve this issue because they didn’t.",1,App Store,GrubHub
2024-11-07 18:54:41,"I often order food from the food trucks on my university campus and the wait times are never correct. It will say “ready in 1 minute” when there’s 40 people in line waiting for food from a food truck with two employees. In reality, it may take 30 minutes to an hour for my food to be ready, and I have no way to tell because Grubhub says “no line, 3 minute wait”. I only have a 45 minute lunch break between classes so if I place an order on a day that there happens to be a long line, I have to choose between getting to class on time and getting the food that I ordered. And there’s no easy way to cancel an order after you see that there’s a long line because “your order is already being made.” Please make an update so that we can see how many orders are in line before we order.",1,App Store,GrubHub
2024-11-08 19:21:22,Grub hub is a scam my food was old and hard so I contacted them to make a complaint their customer service is completely fake. I talked to 5 different people every time I called they said they were the supervisor different name they would not listen to me they all just said there is nothing they could do because my status had not changed which they would not explain. I just made my plus account. No matter what I asked or said everyone of them would just interrupt me and say since there was no other issue at this moment they were disconnecting. I told them please do not I still have an issue but every last one said the same thing and without ever offering any help just hung up on me. The chat is exactly the same. They are scamming people out of their money. And taking no responsibility for horrible service. They will not listen to you or even answer a question. They all were reading from a script and would not deviate every last one. I’m not done grub hub somebody is going to listen to me. You better believe that.,1,App Store,GrubHub
2024-11-11 23:42:17,I have used them for a while now because I thought they were cheaper than the other services and they aren’t. They take WAY longer than the other places and their customer service is horrible in the app. If you have an issue just call the customer service number. And they have only ever gotten my order correct three times. This latest time the driver blamed the store and the store said the driver only grabbed one bag and rushed out. Another time I had a driver yell at me on the phone and then stand on my porch with my food til I came out to get it even though I stated it was a contactless delivery. so unprofessional I have no idea where they find these crappy drivers. Just don’t use them. They have better services out there.,1,App Store,GrubHub
2024-11-12 23:54:54,"The time estimates for how long your order will take are almost always off by around 45 minutes. Using the app is pretty much not worth it anymore. Even if your order is ready at the restaurant on time, it will still be around 30 minutes late because (it looks like) the drivers drop off 3 other people’s orders between picking up your food and giving it to you. This is completely ridiculous, as not only does it add at least 30 minutes to your delivery time, but your food will always be cold by the time it gets to you. The charge for delivery is not worth it by any means. You have the option of “priority delivery” for an extra charge of course 🙄 which just means “if you give us 5 more dollars, we’ll deliver when we said we would.” At this point the only effective way to use the app is to place a pickup order, which you could just do on the restaurant’s website for cheaper, making the app obsolete.",1,App Store,GrubHub
